"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000256043",344.650413178443,-0.232815778118571,0.260994059634925,-0.89203477827898,0.372374291568118,0.864896797657224
"ENSG00000060138",518.141885080669,0.236071003041018,0.265309918735309,0.889793356261731,0.373576854625415,0.865640725587843
"ENSG00000064607",494.738845698018,-0.203059490061073,0.228327837814719,-0.889333039740208,0.373824119875403,0.865640725587843
"ENSG00000144591",231.857502570099,-0.225890794249381,0.253912095905827,-0.889641722043681,0.373658295814861,0.865640725587843
"ENSG00000124942",3701.10407406462,0.182952952216618,0.206185310990024,0.88732292003803,0.374905069120282,0.867512892499258
"ENSG00000006042",271.045200378769,-0.218415243444165,0.246896815899136,-0.884641799242134,0.376349854994532,0.867785982355047
"ENSG00000007392",278.695917064719,0.218160861444147,0.248760719140785,0.876990797412353,0.380491636548463,0.867785982355047
"ENSG00000044446",254.786505341186,-0.217847965584185,0.249517064650836,-0.873078424071046,0.38262033320784,0.867785982355047
"ENSG00000060237",690.718094535035,-0.196830350239871,0.222050976193361,-0.886419657387464,0.375391430376959,0.867785982355047
"ENSG00000067182",237.941638027688,0.236554548332799,0.268059143534565,0.882471477054079,0.377521897629194,0.867785982355047
"ENSG00000078061",251.265767526747,-0.22691472233128,0.25856795973797,-0.877582522448773,0.380170317431345,0.867785982355047
"ENSG00000078902",291.070847222833,-0.227551906231057,0.260282228242866,-0.874250646182157,0.381981770270895,0.867785982355047
"ENSG00000080815",265.003116583672,-0.215678090087405,0.247487787678083,-0.871469627293068,0.38349778276532,0.867785982355047
"ENSG00000092148",502.20399736093,-0.201191707432022,0.230984669396016,-0.871017578604256,0.383744555011277,0.867785982355047
"ENSG00000100364",239.216553442417,0.223689592110353,0.255520814442272,0.875426108039777,0.381342099284459,0.867785982355047
"ENSG00000100697",297.992817676983,-0.229725334203688,0.263647781391477,-0.871334220949051,0.383571690553003,0.867785982355047
"ENSG00000103249",257.879450012698,-0.226125028959524,0.255791409140271,-0.884021201961172,0.376684767698628,0.867785982355047
"ENSG00000105856",258.479693627859,-0.219533866903912,0.248474394872736,-0.883527121643073,0.376951535427857,0.867785982355047
"ENSG00000106771",371.494183402888,-0.217080063861215,0.248161982543179,-0.874751489477015,0.381709137465803,0.867785982355047
"ENSG00000109339",280.599462423951,0.233032222122485,0.265514148151135,0.877664048206727,0.380126060307443,0.867785982355047
"ENSG00000109472",1253.30470467616,-0.225181761772296,0.257289498118637,-0.875207746211484,0.381460879188552,0.867785982355047
"ENSG00000110917",1541.57035867519,-0.185367154217792,0.209381816673224,-0.885306838783856,0.375991162532071,0.867785982355047
"ENSG00000111348",361.851213679887,0.291773249442098,0.330522065820589,0.882764812442131,0.377363355893498,0.867785982355047
"ENSG00000116729",457.279756439057,0.204759408829935,0.234016873256528,0.874977115882918,0.381586357306554,0.867785982355047
"ENSG00000131507",636.614001942444,-0.196828432202366,0.223982951069526,-0.87876524200839,0.379528575833223,0.867785982355047
"ENSG00000140332",388.436429407094,-0.208643442071235,0.238367875461506,-0.875300170659654,0.381410601297658,0.867785982355047
"ENSG00000166147",326.37510853832,0.257340766378866,0.290576516932406,0.885621347160441,0.375821604366632,0.867785982355047
"ENSG00000169564",385.000457616569,-0.207688056623694,0.238021346183166,-0.872560633548687,0.382902605574275,0.867785982355047
"ENSG00000184674",325.711805675569,-0.24173170454367,0.275731746773931,-0.876691593811512,0.380654173876478,0.867785982355047
"ENSG00000196230",647.031498894739,0.2049434178181,0.235193056462308,0.871383793810871,0.383544631572929,0.867785982355047
"ENSG00000196262",427.329848765,0.210173857347034,0.241154411500053,0.871532293519694,0.383463581099963,0.867785982355047
"ENSG00000197102",1376.88855050815,-0.181288562658294,0.206903770249264,-0.876197482722957,0.380922684773569,0.867785982355047
"ENSG00000198625",393.43255380845,-0.21016593289163,0.240928720616015,-0.872315813383605,0.383036113165699,0.867785982355047
"ENSG00000204120",335.467863194042,-0.210879621316293,0.238968723235603,-0.882456994626798,0.377529726146148,0.867785982355047
"ENSG00000214753",226.624492781588,0.222667177304917,0.255633682166638,0.871040057858138,0.383732281346642,0.867785982355047
"ENSG00000224631",789.593024363976,0.188745017329453,0.214692031125155,0.879143097861065,0.379323692397675,0.867785982355047
"ENSG00000228502",253.845093125893,0.218901983370647,0.251135227219522,0.871649850935888,0.383399426229494,0.867785982355047
"ENSG00000177600",570.679014045347,0.195083336169589,0.224215544844961,0.870070522115157,0.384261865839243,0.868339092144889
"ENSG00000003756",681.06680517377,-0.193874915491946,0.223737538240207,-0.866528330546837,0.386200497111913,0.869485595710783
"ENSG00000025796",449.857890295202,-0.205878356577803,0.238028864696393,-0.864930212730303,0.387077093691363,0.869485595710783
"ENSG00000096070",276.001524596253,-0.213637924926971,0.247220343900909,-0.864159969830807,0.387500018942714,0.869485595710783
"ENSG00000117139",284.019941954024,-0.21243189683827,0.245822149298474,-0.864169064685616,0.387495023493509,0.869485595710783
"ENSG00000124486",415.400653833654,-0.205812288466732,0.23767900447754,-0.865925406070862,0.386531069642258,0.869485595710783
"ENSG00000126709",650.738909156933,-0.591691717366709,0.684530919491426,-0.8643754438533,0.387381678015863,0.869485595710783
"ENSG00000164402",250.336382198408,0.222926627862019,0.257894831047501,0.864409057585798,0.387363218936524,0.869485595710783
"ENSG00000170345",2118.79283563536,0.257813438533537,0.29817309013045,0.86464354788269,0.387234462826889,0.869485595710783
"ENSG00000215781",390.488845756134,-0.815628213456927,0.940702386390685,-0.867041718248801,0.385919152071076,0.869485595710783
"ENSG00000243388",244.145853486793,-0.231104468138742,0.266181227579322,-0.868222264358869,0.385272668094922,0.869485595710783
"ENSG00000110315",229.083511155849,-0.220072307469305,0.255003997440052,-0.863015127913986,0.388129149468744,0.870283952048226
"ENSG00000089057",360.233260122429,-0.204303508645913,0.237366878518447,-0.860707736147089,0.389399031246383,0.871903316095979
"ENSG00000166348",368.657680988982,-0.205161648700291,0.238338937321036,-0.86079786629217,0.38934938039008,0.871903316095979
"ENSG00000164091",427.263306125934,0.201563105102464,0.234351758097382,0.860087872772464,0.389740605654864,0.87205487589957
"ENSG00000133110",325.329213598915,0.22127782250366,0.257432242146038,0.859557531174094,0.390032993871723,0.872096244724414
"ENSG00000176871",335.085422256069,-0.2071200781714,0.241199757342366,-0.858707655652438,0.390501825698851,0.872531798614135
"ENSG00000058600",267.916488152716,-0.218146132950975,0.254237444640619,-0.858040928075478,0.390869863981669,0.872741687880529
"ENSG00000047578",225.879579880924,-0.222498843943588,0.261899300986293,-0.849558754474236,0.39557045142219,0.873487592037491
"ENSG00000051108",1288.31994284915,-0.201991284964902,0.23788383854282,-0.849117309533166,0.395816019546851,0.873487592037491
"ENSG00000066654",360.290501398737,-0.203087551029637,0.238288912165892,-0.852274447785688,0.39406178466938,0.873487592037491
"ENSG00000109956",229.254626775159,-0.236229597234038,0.27780623918199,-0.850339423367971,0.395136404336021,0.873487592037491
"ENSG00000112473",1062.40400222432,-0.183679151168604,0.214974572104584,-0.854422685299009,0.392870830925237,0.873487592037491
"ENSG00000130255",566.636551671092,0.206784420347091,0.241903985473074,0.854820229367853,0.39265067731724,0.873487592037491
"ENSG00000130741",394.496922020633,0.199266420824316,0.234210331268176,0.850801156999996,0.394879818845264,0.873487592037491
"ENSG00000132561",466.969658079827,0.192871743318812,0.226513502827551,0.851480114479751,0.39450270506177,0.873487592037491
"ENSG00000163902",918.221087826211,-0.185199857191392,0.218006679645264,-0.849514599702839,0.395595009807541,0.873487592037491
"ENSG00000163938",448.770018336401,-0.200649939380739,0.234383772724359,-0.856074364912236,0.391956647172592,0.873487592037491
"ENSG00000167460",1063.48018756586,0.193289495259606,0.226405417412165,0.85373175902292,0.393253632899779,0.873487592037491
"ENSG00000168394",288.269795479711,-0.27374026476502,0.322262323218631,-0.849433039615083,0.395640375029884,0.873487592037491
"ENSG00000170266",254.125790031845,-0.216307955225592,0.252851870595325,-0.85547302741446,0.392289330367692,0.873487592037491
"ENSG00000170502",266.112984767896,-0.221864929637373,0.260557702793246,-0.851500175427262,0.394491565911779,0.873487592037491
"ENSG00000171490",268.148838416173,0.210662200697119,0.246611460940727,0.854227130781044,0.39297915336445,0.873487592037491
"ENSG00000172057",359.681773942855,-0.20346215414935,0.239781471837307,-0.848531592496857,0.396141985836098,0.873487592037491
"ENSG00000204256",1009.25640880584,-0.181095502815733,0.212880861543008,-0.85068944903319,0.394941885748561,0.873487592037491
"ENSG00000221978",878.435002135541,0.184019077494329,0.216770114038736,0.84891350595242,0.395929422990274,0.873487592037491
"ENSG00000100151",235.154360785767,-0.230076989587514,0.271991147876448,-0.845898814662989,0.397609193820804,0.873697496980979
"ENSG00000116299",1381.91933611762,-0.227708772040721,0.269043636955606,-0.846363714887984,0.397349873930098,0.873697496980979
"ENSG00000123643",238.451520953575,-0.223152008575122,0.263330634154204,-0.847421376900819,0.396760293443196,0.873697496980979
"ENSG00000132510",339.186018968709,-0.211086793369299,0.249417766753286,-0.84631819183153,0.397375262043178,0.873697496980979
"ENSG00000134884",657.714282667645,0.194889108674462,0.230194718083137,0.846627195868481,0.397202950355095,0.873697496980979
"ENSG00000044090",288.413389980396,-0.205272387181353,0.243348557040476,-0.843532378732001,0.398930765054849,0.874816430639881
"ENSG00000110700",534.258312626728,0.192600031642281,0.228331358089503,0.843511085178163,0.398942668746579,0.874816430639881
"ENSG00000198727",25000.2541304927,0.167649621869712,0.198551871725219,0.844361830553411,0.398467244696164,0.874816430639881
"ENSG00000007202",786.111828804392,-0.180065282168004,0.214790880287047,-0.838328340231973,0.401846323392453,0.875127258768711
"ENSG00000013288",376.211741854435,-0.200908186833145,0.238877360872466,-0.841051601120157,0.400319027240625,0.875127258768711
"ENSG00000074181",335.780311359225,0.237035606613754,0.282905048677136,0.837862766048654,0.402107782530975,0.875127258768711
"ENSG00000099341",296.91848061534,-0.214940518216075,0.255799496369791,-0.840269512905339,0.40075729107678,0.875127258768711
"ENSG00000131165",255.817067939051,-0.210104277513485,0.250306018902915,-0.839389633674681,0.401250699088592,0.875127258768711
"ENSG00000135924",364.949152819925,-0.201365370563634,0.24008249997791,-0.838734062591658,0.401618559293417,0.875127258768711
"ENSG00000165502",236.356587669053,0.21652136633608,0.258364805511497,0.838045127343963,0.402005359141752,0.875127258768711
"ENSG00000167671",320.555050577996,-0.202309294820828,0.24108591564998,-0.839158497813496,0.401380373119798,0.875127258768711
"ENSG00000169398",456.057979223187,-0.198515786712248,0.235801810865752,-0.841875581800631,0.399857599606972,0.875127258768711
"ENSG00000174231",1584.18247250169,-0.17852778571073,0.212872771037899,-0.838659565712825,0.401660374484807,0.875127258768711
"ENSG00000188153",242.025839124684,0.21657292225354,0.257737063010336,0.840286296910484,0.400747882689768,0.875127258768711
"ENSG00000117713",590.709090341912,-0.184585419981321,0.220465220696384,-0.83725414556668,0.402449728059289,0.875273179057908
"ENSG00000135535",1135.42881707075,-0.181251858303663,0.216746380219569,-0.836239378577169,0.403020249277381,0.875915681705925
"ENSG00000100722",253.662035341152,-0.207070467939931,0.249282271504202,-0.830666644244052,0.406161974642078,0.876165651076273
"ENSG00000101367",265.960077524046,0.206111655820486,0.247478688240376,0.832846081761553,0.404931541707633,0.876165651076273
"ENSG00000101940",286.10861307541,-0.205550342332227,0.246687231522709,-0.833242730332823,0.404707847979337,0.876165651076273
"ENSG00000115310",903.097397210915,-0.193756973361357,0.23359688217765,-0.829450168834038,0.406849723058566,0.876165651076273
"ENSG00000116604",470.434950433676,0.193396912939103,0.231766691308241,0.834446536935251,0.404029402462792,0.876165651076273
"ENSG00000120549",628.448322464707,-0.189792858882353,0.228827616296027,-0.829414132588021,0.406870107156152,0.876165651076273
"ENSG00000135486",556.079886665343,0.188635293803626,0.227223991577398,0.830173312659954,0.40644080163885,0.876165651076273
"ENSG00000137207",394.925031697135,-0.194007195200326,0.233557131370125,-0.830662690803807,0.40616420864029,0.876165651076273
"ENSG00000166165",1340.15776627993,0.222722862207509,0.268597688428053,0.82920617638587,0.406987750609864,0.876165651076273
"ENSG00000179051",245.391636538931,0.21010663871315,0.251690847402244,0.834780608360241,0.403841246058345,0.876165651076273
"ENSG00000179912",241.169993262956,-0.216001813604959,0.260360656691813,-0.829625398666278,0.40675061204025,0.876165651076273
"ENSG00000189058",535.924330013465,0.2414458044883,0.289741926944728,0.833313311036129,0.404668051068176,0.876165651076273
"ENSG00000196187",854.222844334485,0.180314266244978,0.216644126483994,0.832306276525339,0.405236088729189,0.876165651076273
"ENSG00000266714",473.301596492437,0.19981311921899,0.240235847088334,0.831737318309198,0.4055572314075,0.876165651076273
"ENSG00000067048",351.984634224642,-0.203430536676955,0.246985634213447,-0.823653316213317,0.410136572307774,0.876193558663213
"ENSG00000068793",536.565471984035,-0.184428447656837,0.222831693584181,-0.827658061967581,0.407864176100598,0.876193558663213
"ENSG00000107816",244.940986993027,0.208962452681633,0.253167393811846,0.825392439110596,0.40914882608797,0.876193558663213
"ENSG00000108344",382.745949167814,-0.192259934489254,0.23350635204016,-0.823360618713224,0.410302950994614,0.876193558663213
"ENSG00000109606",470.487330501015,-0.18985079939711,0.229834325870131,-0.826033268435221,0.408785220060016,0.876193558663213
"ENSG00000136813",685.520407949887,-0.18297291340878,0.221336386255734,-0.826673447163682,0.408422175309417,0.876193558663213
"ENSG00000164096",366.780820395031,0.195026517580158,0.236217568611407,0.825622407031834,0.4090183203467,0.876193558663213
"ENSG00000167749",1983.31092027882,-0.265817039561955,0.322082369912324,-0.825307636783457,0.409196957272294,0.876193558663213
"ENSG00000189343",414.260775858187,-0.2075242083083,0.251766588826846,-0.824272232766462,0.409784892273097,0.876193558663213
"ENSG00000197157",925.448952852946,-0.178465237077097,0.216593774488185,-0.823962911671001,0.409960631923522,0.876193558663213
"ENSG00000213949",337.484887615998,0.21157573520944,0.256760768014554,0.824018937337993,0.409928797823265,0.876193558663213
"ENSG00000230207",262.737473996831,0.204928981640911,0.248359349174796,0.825130933551773,0.409297259397265,0.876193558663213
"ENSG00000162734",537.144057663711,0.189382718384126,0.230654024593999,0.821068345620591,0.411607339289333,0.878389925132195
"ENSG00000166794",617.267041978776,-0.181017801141866,0.220646737072931,-0.820396456087329,0.41199013511175,0.878617943868594
"ENSG00000037474",270.989291428232,-0.205561723775375,0.25251877452748,-0.814045308749925,0.415618995235308,0.879661922754049
"ENSG00000110422",312.783489311843,-0.203457780643189,0.250227131779062,-0.813092406073823,0.416165080030598,0.879661922754049
"ENSG00000113645",400.138403531099,-0.193130666705972,0.237635817256776,-0.812716992477971,0.416380336448905,0.879661922754049
"ENSG00000127884",362.17767334122,-0.218688824996897,0.268835404691176,-0.813467352814316,0.415950156873638,0.879661922754049
"ENSG00000129566",231.826494516026,-0.207423911171622,0.253418032135442,-0.818504939935618,0.413068922454286,0.879661922754049
"ENSG00000130640",266.131128669069,-0.202833640649733,0.248346781161549,-0.816735532874857,0.414079580526333,0.879661922754049
"ENSG00000138162",474.264729303398,-0.192795286029919,0.236125216380634,-0.816495963392291,0.414216531293347,0.879661922754049
"ENSG00000164292",258.026139054627,-0.204908152530957,0.2505979270392,-0.81767696545592,0.413541666714766,0.879661922754049
"ENSG00000166508",235.736999310857,0.208006880692239,0.255593339413324,0.813819644790775,0.41574827937231,0.879661922754049
"ENSG00000171148",264.583717079287,-0.202800208424904,0.249664009918963,-0.812292522621622,0.416623800098337,0.879661922754049
"ENSG00000178429",250.211270511141,0.209176829701038,0.256115940752698,0.816727100571283,0.414084400428445,0.879661922754049
"ENSG00000185236",356.83564250912,-0.190977392748949,0.235047114399193,-0.812506859474148,0.416500852175717,0.879661922754049
"ENSG00000188229",606.001032280039,-0.201461341157766,0.247078847693769,-0.815372675719527,0.414859020044915,0.879661922754049
"ENSG00000213178",523.684332509361,0.183847313743462,0.225749790892262,0.814385311352081,0.41542425069867,0.879661922754049
"ENSG00000215021",416.589542685121,0.195318601699811,0.239314843511094,0.816157488746643,0.414410067221682,0.879661922754049
"ENSG00000165959",325.557978464922,-0.197203757577595,0.243080267430054,-0.811270119382848,0.417210565701777,0.880317058445631
"ENSG00000131446",383.87308764558,0.193079009503952,0.2381507362296,0.810742862108162,0.417513353279507,0.8803725277099
"ENSG00000013374",245.421521468276,0.20642189807489,0.255032121601226,0.809395682311958,0.418287584957958,0.881421357052374
"ENSG00000204936",441.513288940803,0.248303174020851,0.306990282838281,0.808830728207948,0.418612518621496,0.88152265826114
"ENSG00000144043",326.354721159398,-0.198171311432057,0.245387168793198,-0.807586282553621,0.419328786037353,0.882447359380655
"ENSG00000011105",331.816616059624,-0.195927597317221,0.243047181649659,-0.80612988798052,0.420167959825017,0.882463577891064
"ENSG00000159128",267.712572194996,-0.207768690459374,0.257471347390044,-0.806958492917757,0.419690397172899,0.882463577891064
"ENSG00000165929",360.984833204177,-0.198000760020784,0.245574932785553,-0.806274312181886,0.420084698634049,0.882463577891064
"ENSG00000106772",647.583429196406,0.228242580955364,0.283507006782778,0.805068571480643,0.420780110815716,0.883166692707476
"ENSG00000086758",1274.87893000354,-0.168768070341685,0.210084919161174,-0.803332628612947,0.421782503679881,0.883523349813645
"ENSG00000134590",225.151110532981,0.207884430247122,0.258607780832043,0.80385992091296,0.421477879079347,0.883523349813645
"ENSG00000145592",1130.02742703062,0.171336628469304,0.213221764568426,0.803560690983397,0.421650732817231,0.883523349813645
"ENSG00000117448",406.77857790429,-0.201294225235209,0.250888192914699,-0.80232641838051,0.422364164397225,0.884160091677031
"ENSG00000167258",234.501976610573,-0.20368409497556,0.254499780820251,-0.800331121382846,0.4235189764427,0.885995020363703
"ENSG00000197111",509.136133521656,0.179805989372556,0.224906995706166,0.799468192654473,0.424018982897185,0.886458595892736
"ENSG00000161204",244.544548930635,-0.225994850804513,0.283164126944001,-0.798105513023571,0.424809262458749,0.887528012905942
"ENSG00000004142",267.124594681136,-0.204701858536013,0.256911974960075,-0.796778190537146,0.425579863582992,0.887846631194101
"ENSG00000088832",544.180503448995,-0.185054092477983,0.233309854680252,-0.793168778625303,0.42767949514098,0.887846631194101
"ENSG00000090615",660.333951770587,-0.174890588261413,0.219871748870972,-0.795420917691636,0.426368696138051,0.887846631194101
"ENSG00000116977",361.571627888997,-0.193419692552514,0.243306816617085,-0.794962078094657,0.426635561580908,0.887846631194101
"ENSG00000126524",235.888543250948,0.216062517333812,0.272653618348769,0.792443242243836,0.428102273966815,0.887846631194101
"ENSG00000131018",318.73857758172,0.21005520977187,0.265671890839399,0.790656509080407,0.4291444614974,0.887846631194101
"ENSG00000135720",566.503664742457,-0.177264044520179,0.224071974500956,-0.791103148508305,0.428883802035286,0.887846631194101
"ENSG00000138867",332.303650576357,-0.197875541369988,0.250260042603236,-0.790679723825115,0.429130911068002,0.887846631194101
"ENSG00000139239",550.052827612529,0.176757552166626,0.223052979928546,0.792446495102866,0.428100377943836,0.887846631194101
"ENSG00000148358",647.226927593405,-0.175436428364631,0.22178179137844,-0.791031704064797,0.428925490936882,0.887846631194101
"ENSG00000152894",424.608703878481,-0.19944062951916,0.251159616220421,-0.794079209549868,0.427149320139521,0.887846631194101
"ENSG00000163931",290.970077564362,0.195217308607282,0.246331612257489,0.792497994139796,0.428070360891686,0.887846631194101
"ENSG00000167778",259.264610200553,0.205402300353857,0.258597234695735,0.794294264575309,0.42702414219419,0.887846631194101
"ENSG00000178719",726.948384129501,-0.174599873382569,0.219457625158618,-0.795597205867755,0.426266191163098,0.887846631194101
"ENSG00000233287",299.969977794772,0.192482254414507,0.24174249392057,0.796228463158618,0.425899256592063,0.887846631194101
"ENSG00000108039",223.997960581488,-0.220336433804613,0.279881763636933,-0.787248268488248,0.4311365463033,0.890810359136735
"ENSG00000197136",259.070094515182,-0.196461435488312,0.249422532403038,-0.787665146350341,0.430892597618785,0.890810359136735
"ENSG00000116285",245.820706348365,0.219928317610829,0.280039572046768,0.785347285040487,0.432249979096289,0.892531733750055
"ENSG00000100243",603.355305327365,0.173889920225578,0.222092339760614,0.782962259810526,0.433649274609898,0.893657512207132
"ENSG00000120451",366.736221095046,-0.183406685507572,0.234115648413705,-0.783402078204848,0.433391036157844,0.893657512207132
"ENSG00000136758",441.744621410881,-0.17849445566442,0.228106486362402,-0.782504954203005,0.43391787495987,0.893657512207132
"ENSG00000224078",484.978108541698,-0.176828402575652,0.225694445090001,-0.783485843017263,0.433341863907487,0.893657512207132
"ENSG00000167653",429.601003890311,1.31117170977715,1.67774094379523,0.781510229351107,0.43450246268926,0.894283025987462
"ENSG00000105401",382.472740191574,0.184028602628241,0.235806801453849,0.780421096820051,0.435143054055788,0.89444511563178
"ENSG00000180902",284.978551156903,-0.193758853142157,0.248228616310392,-0.780566141092595,0.435057712413118,0.89444511563178
"ENSG00000108848",726.060849842937,0.170270337252248,0.219433344729108,0.775954709446954,0.437775727901609,0.898117214973404
"ENSG00000109501",333.360925418,0.198325262170547,0.255559969416603,0.776041970200921,0.437724205188399,0.898117214973404
"ENSG00000115053",1459.33292546175,0.161426360995199,0.207846053491469,0.776663103693837,0.43735756057119,0.898117214973404
"ENSG00000166224",436.926573808532,-0.177112471954815,0.228534255986196,-0.774993101977292,0.438343735658132,0.898703447736957
"ENSG00000104164",309.653590850929,-0.191480233524151,0.248191071112118,-0.771503312613737,0.440408659671606,0.900657443102544
"ENSG00000121064",274.498169358489,0.206004184103409,0.267251568444715,0.77082497701421,0.440810680428154,0.900657443102544
"ENSG00000167004",2077.57735300335,-0.166319469389545,0.215321194818922,-0.772424979015253,0.439862764125773,0.900657443102544
"ENSG00000196305",437.323872964698,-0.178931259021717,0.232222715609058,-0.770515746284457,0.440994018152282,0.900657443102544
"ENSG00000227615",397.040870903213,0.184101031790851,0.238924897965385,0.770539334153126,0.440980031760482,0.900657443102544
"ENSG00000262902",279.902193444968,0.190735222763633,0.246935527968538,0.772408994091504,0.439872228556703,0.900657443102544
"ENSG00000082898",515.979242626671,-0.173832330398895,0.225770625984634,-0.76995104939261,0.441328930219336,0.900763662704081
"ENSG00000119139",249.294690440694,-0.192733503330434,0.250732068056562,-0.768683099949368,0.44208145994792,0.900938816334878
"ENSG00000172845",268.120515515463,-0.191927867164686,0.249783670264477,-0.768376359277082,0.442263621209615,0.900938816334878
"ENSG00000197724",281.759583257036,-0.197429127502931,0.25668114365507,-0.769161009225662,0.441797733944329,0.900938816334878
"ENSG00000114857",649.383507242158,-0.171786268655093,0.223884731075417,-0.767297831477509,0.44290445746123,0.901667386545113
"ENSG00000135018",475.616535117453,-0.177671498353265,0.231793128971647,-0.766508908790812,0.44337355305586,0.902045618485533
"ENSG00000007866",243.895258251574,0.196191272530401,0.256131010529173,0.765980160407229,0.443688107121895,0.90210915266674
"ENSG00000090863",760.351516508568,-0.166190495694934,0.21715084922949,-0.765322798803795,0.444079351275397,0.902328432968006
"ENSG00000113328",424.773109269454,0.175743617289035,0.229807702039682,0.764742067951617,0.444425150637907,0.902361978477802
"ENSG00000176986",644.077184911027,-0.170348665412681,0.22286930358327,-0.76434332890996,0.444662670927032,0.902361978477802
"ENSG00000169057",397.575516378481,0.18114260212024,0.237212321520629,0.763630662012164,0.445087371633667,0.902648529478723
"ENSG00000175727",565.525879951812,0.18119322225692,0.23789580472059,0.761649506470836,0.446269219156175,0.904469251300612
"ENSG00000165119",914.282180283233,0.165674260403029,0.217777910032128,0.760748692916503,0.446807184909559,0.904983509384246
"ENSG00000142186",296.331360201225,-0.184694214911362,0.243181456281657,-0.759491359807655,0.447558680670853,0.905929332012711
"ENSG00000121005",242.381248951969,0.206265296315508,0.272060699071451,0.758159105741826,0.448355739366701,0.90696612080278
"ENSG00000086598",1040.69192923451,-0.161011236614787,0.212558607181727,-0.757491022121398,0.448755742576535,0.906977510459557
"ENSG00000235552",344.507366703005,-0.195786529659675,0.258567054758396,-0.757198282057304,0.448931079297821,0.906977510459557
"ENSG00000124155",317.037476053052,-0.186109129393739,0.246201323901695,-0.755922537069907,0.449695640733309,0.907946049521152
"ENSG00000060971",264.155274412591,-0.211086697272415,0.279503588324371,-0.755219990333161,0.450116996108597,0.908220859068297
"ENSG00000161671",311.307832847773,-0.183653247456161,0.243342693585602,-0.754710341823171,0.450422799912842,0.908262314707087
"ENSG00000051620",472.546534176088,-0.179718556811602,0.239016392559291,-0.751908916736832,0.452105835490223,0.908466810397346
"ENSG00000068654",237.885557132837,-0.190201216416141,0.252964114829532,-0.75189011115001,0.452117145477949,0.908466810397346
"ENSG00000070413",480.299996501506,-0.170078325425932,0.225715579214346,-0.753507250221396,0.451145156164646,0.908466810397346
"ENSG00000079432",289.592543905047,0.188891376901226,0.250999525939256,0.752556707804061,0.451716340986118,0.908466810397346
"ENSG00000108465",548.305966089803,0.171763957151229,0.227871518043163,0.753775454809995,0.450984064897425,0.908466810397346
"ENSG00000164574",251.174380433479,0.218233893864955,0.290323455868712,0.751692257216871,0.452236147763754,0.908466810397346
"ENSG00000111843",228.830245432923,0.20106197257269,0.268006550056827,0.750212905356447,0.453126487447119,0.909108214260634
"ENSG00000133030",464.386160559878,0.176909814407034,0.23574195059467,0.750438409289356,0.452990705271748,0.909108214260634
"ENSG00000083896",366.480720107108,0.174311706662157,0.235575783373013,0.739938987642673,0.459337016156083,0.909368305233874
"ENSG00000088986",233.841973264413,0.192646182537786,0.258385423553528,0.745576820427244,0.455923089519238,0.909368305233874
"ENSG00000090060",521.219072240982,-0.172999544711963,0.232219820201588,-0.744981821800496,0.456282709226763,0.909368305233874
"ENSG00000094631",269.432177883836,-0.184113747698772,0.249313847824598,-0.738481834463936,0.46022170193064,0.909368305233874
"ENSG00000102572",291.882418142308,0.181094387795179,0.244728599037866,0.73998048657631,0.459311834742341,0.909368305233874
"ENSG00000103111",341.510910968961,-0.181226984167618,0.245412542553381,-0.738458524906887,0.460235861674434,0.909368305233874
"ENSG00000105176",284.720348083696,-0.185210140228694,0.249164993984674,-0.743323278550464,0.457285981312496,0.909368305233874
"ENSG00000105193",785.890969479655,0.164646474349157,0.221783388998267,0.742375139512562,0.457860077704673,0.909368305233874
"ENSG00000108669",354.598065261764,-0.193158783786067,0.259596905358281,-0.744071981595775,0.45683292882232,0.909368305233874
"ENSG00000113712",254.167054314519,-0.188540029770934,0.255349672205198,-0.73836017936778,0.460295605846534,0.909368305233874
"ENSG00000135108",279.769804535995,-0.189807779740207,0.255919115160833,-0.741670975303744,0.458286709403635,0.909368305233874
"ENSG00000135842",919.912994861995,-0.159112800017378,0.212466018724948,-0.748885873478715,0.453925995438794,0.909368305233874
"ENSG00000136628",334.140782188862,-0.180433404610175,0.243441732488351,-0.741176965698801,0.458586147842768,0.909368305233874
"ENSG00000140319",461.510733925007,0.169499112977716,0.227083938365518,0.746416123472757,0.45541608236928,0.909368305233874
"ENSG00000140988",496.390238969734,0.17286297122081,0.234368873543251,0.737567956902391,0.460777033224619,0.909368305233874
"ENSG00000143321",353.270168747432,0.180115734798909,0.243164924262034,0.740714292349238,0.458866691604848,0.909368305233874
"ENSG00000144028",1037.49129239734,-0.158487236376273,0.211997520251448,-0.747590048167982,0.454707469274937,0.909368305233874
"ENSG00000145113",296.979600007837,0.221468486616788,0.300396169004983,0.737254697189944,0.460967476334005,0.909368305233874
"ENSG00000147130",262.176656740623,-0.186681108324458,0.249404836724696,-0.748506367302431,0.454154785901777,0.909368305233874
"ENSG00000155066",349.529019635309,0.183727727371568,0.249204348574075,0.737257308802361,0.460965888448508,0.909368305233874
"ENSG00000164919",249.21368395435,0.194657175685965,0.259842023787272,0.749136620969852,0.453774864569833,0.909368305233874
"ENSG00000169727",306.874443432801,-0.180082237071921,0.243717523007389,-0.738897371226202,0.459969318730758,0.909368305233874
"ENSG00000172354",664.643780784594,-0.162955842056017,0.220965740769142,-0.737471073519348,0.46083592780945,0.909368305233874
